-0.57533	-0.12174	0.2689	-0.13092	0.12175	0.034039	-0.004757	-0.22751	0.23372	0.14275	0.099015
-0.91459	-0.57542	0.8894	-1.0527	0.45149	0.41077	0.43205	0.35408	-0.41001	0.085132	-0.21736
0.20705	0.41886	-0.71139	0.77051	-1.7818	-0.37175	0.018207	-0.35122	0.10351	-0.51244	-0.72213
1.2016	-0.69363	-1.6387	1.5446	-1.6604	0.64993	0.6877	0.68045	-0.70898	0.090017	-0.92245
-0.70734	-0.082089	0.31364	0.07087	0.30235	0.29033	0.30838	0.027477	0.047121	0.95175	-0.035522
0.5871	0.60458	-0.74732	0.65844	-0.31801	-0.68748	-0.67001	-0.40097	-0.13666	-0.27214	-0.3949
-0.42815	-1.0764	-0.6725	0.57518	-0.61693	0.92844	0.96365	1.2582	-0.61594	-0.53098	0.92371
1.3641	1.2573	-0.40657	0.34791	-0.73478	-1.4409	-1.2408	-0.72342	0.64514	-0.50061	-0.25174
0.721	-0.72726	-0.72413	0.62721	0.31735	0.64948	0.41293	1.0495	-1.0555	-0.91393	-0.98123
-2.4413	-0.40753	-0.64521	0.7059	-0.6668	0.44935	0.75005	-0.12307	1.0846	-2.233	0.874
0.94739	1.3917	-1.6671	2.0302	-2.1306	-1.4154	-0.8883	-1.0804	0.81589	-0.40542	-0.043487
0.20858	0.9289	2.9944	-2.8375	2.8019	-1.0719	-1.6126	-0.53618	1.0139	-1.1494	0.74287
-0.0076391	-1.2081	-0.42234	0.67743	-0.59626	1.1648	1.2871	1.1869	-0.71466	-1.0074	-0.38757
0.44234	-0.11741	1.6707	-1.7585	1.0449	-0.050506	-0.41941	0.2214	-0.48273	-0.082077	-1.2738
0.39252	0.31222	1.1041	-1.0071	-0.16523	-0.21532	-0.12375	-0.24021	0.1484	-0.38477	-1.4045
-1.5033	-0.83615	0.02096	-0.16497	-0.14918	0.93499	0.75814	0.67179	0.036106	-2.2452	1.6083
-1.8136	0.37089	-0.28833	0.3435	-0.21771	-0.36946	-0.19253	-0.9344	1.59	-1.9479	0.77713
0.10343	0.12587	-0.325	0.46876	0.48391	-0.34579	-0.46146	-0.24393	0.13573	-0.77433	-0.44937
-0.60626	-0.99405	-1.6569	1.1479	-1.4267	1.316	1.4604	0.82747	-0.95797	0.5254	0.63542
0.4967	1.0423	0.53074	-0.37016	-0.26135	-0.9781	-0.87927	-0.88974	1.7629	-1.459	1.6657
-0.75139	0.78646	1.5916	-1.4028	0.94217	-0.67141	-0.70216	-0.79081	1.4153	-1.2863	1.8528
0.45328	0.9456	-0.1104	0.48279	-0.52443	-0.7535	-0.54498	-0.94224	0.86427	0.033441	-0.29549
0.8778	-0.45344	0.063515	-0.13374	0.87835	0.47492	0.23746	0.53501	-0.47354	1.1149	-0.96861
0.78462	0.69046	1.8435	-1.6613	1.4442	-0.74209	-0.9915	-0.83032	-0.018227	0.67655	-0.17278
0.14215	0.81341	0.64664	-0.64101	0.2537	-0.55915	-0.57404	-0.52885	0.42119	-0.38121	0.42874
-1.1031	0.59512	0.23788	0.30188	-0.8715	-0.43838	-0.17037	-0.61919	1.2849	0.32399	1.5689
-0.32121	-0.34077	-0.20126	-0.35226	0.29329	0.51735	0.45295	0.31214	0.0097914	-1.0511	0.34464
-0.82563	1.4414	0.47199	-0.16606	-0.35522	-1.2823	-0.84745	-1.833	1.5609	-0.53502	-1.0922
-1.6084	-0.79035	0.73714	-0.65621	1.0949	0.66402	0.45872	0.98403	0.078986	-1.0063	1.198
0.20127	-0.95895	0.14436	-0.12136	0.38787	0.80144	0.81717	0.98791	-1.3105	0.79418	-0.19371
-0.98032	0.92763	1.0555	-1.1124	0.99454	-0.85417	-0.71395	-0.92435	1.4254	0.20305	1.2626
-0.77685	0.94516	0.42878	-0.38467	0.78118	-0.99403	-1.0881	-1.3894	0.46644	0.33348	-0.12027
-0.061563	-1.3926	-0.37145	0.14959	-0.39662	1.3226	1.2149	1.4108	-1.9397	0.80943	-1.8802
-0.96714	-0.9677	-1.0629	1.3367	-1.1139	0.95976	1.0747	1.0545	-0.4892	-1.019	1.1801
-0.45061	1.2123	-0.77423	1.2252	-1.1342	-1.0866	-0.92503	-1.1393	1.6236	0.20841	1.7904
0.19373	-0.27559	-0.96094	0.71962	-1.3477	0.45674	0.92852	0.15211	-0.29909	-1.5849	0.6846
0.53633	-1.4052	-1.2778	1.0651	-1.3196	1.4598	1.5411	1.3103	-1.6843	1.0609	-0.75783
0.055525	2.9608	0.83473	-0.27657	0.10373	-3.1216	-3.082	-2.9427	2.2625	1.3866	-1.9904
0.43978	0.32029	1.107	-1.307	1.3155	-0.23501	-0.7463	-0.66062	0.51269	-0.34441	-0.32268
-0.11338	0.64862	0.38551	-0.22002	0.64714	-0.69136	-1.0175	0.39113	-0.092796	-1.1048	0.58943
0.1827	-0.71384	0.011283	-0.20155	0.32472	0.76696	0.54801	1.2312	-1.1052	0.50495	-0.097666
0.78362	-0.17648	0.73153	-0.98728	0.48258	0.08937	-0.05908	0.28058	-0.25266	-0.89541	-0.12396
-0.2444	-0.19481	-1.1765	0.98748	-0.97122	0.31631	0.43975	0.48388	-0.10813	0.024515	0.54461
0.31435	-0.4682	1.4012	-1.3511	0.76622	0.45731	0.43518	0.46439	-0.28345	0.18676	0.73266
-1.299	-0.45965	-1.1308	0.91229	-1.1859	0.52721	1.0676	0.21321	0.21786	-0.26875	-0.37726
0.48843	-0.031297	1.1065	-0.8576	1.6907	0.1362	-0.035634	-0.075436	0.34757	1.1233	1.9345
0.24112	-0.39307	-0.080285	-0.057257	-0.18133	0.36348	0.14572	0.44192	-0.55662	1.0785	-0.63225
0.85816	-1.105	-0.034907	-0.11779	-0.40923	1.0169	1.2013	1.287	-1.1531	0.048773	-0.25143
1.3535	1.6891	0.21315	-0.1423	0.1402	-1.6285	-1.539	-1.6079	1.4264	-0.39483	-0.011653
1.1437	1.0599	0.45204	-0.28866	-0.15276	-1.0859	-1.0552	-1.013	0.61854	0.46702	-0.8859
-1.0394	0.22532	-1.1994	1.2476	-1.2001	-0.25616	0.042599	-0.68172	0.4135	1.0078	-0.15529
-1.1282	0.54398	-2.837	2.9651	-2.4135	-0.44503	-0.012769	-0.57265	0.8264	-0.28256	0.29258
0.090249	-1.5261	0.76123	-1.0915	0.72618	1.6028	1.3334	1.5505	-1.399	-0.733	-0.83201
-1.2137	0.66322	0.57781	-0.40979	0.24222	-0.58163	-0.56936	-0.87871	0.91594	0.080196	-0.082103
0.48984	0.74737	0.72944	-0.79753	1.313	-0.61045	-0.84315	-0.71476	0.79728	1.9768	1.3688
0.92786	-0.24928	0.22505	-0.27513	0.30734	0.18789	0.21072	0.32814	-0.41711	0.84801	-0.54124
1.882	-0.94973	0.16354	-0.47737	0.25995	0.77908	0.67757	0.9394	-1.6555	0.93019	-0.72393
0.44475	1.4453	-0.25753	0.48052	-0.54266	-1.2877	-1.2539	-1.4757	1.4531	0.1807	-0.54919
2.7845	0.76965	0.85849	-1.1837	1.5274	-0.86126	-1.1379	-0.62593	0.056684	-0.020173	-1.1523
-1.3416	-0.65471	1.5605	-1.4497	0.95574	0.61451	0.42578	0.53187	-0.16629	-0.88209	-0.27367
-0.7493	-0.25898	-0.11217	0.44605	0.34546	0.42057	0.36645	0.048384	-0.21677	-0.80866	-0.20053
-0.40698	0.72144	0.15473	-0.088393	0.44349	-0.83751	-0.88529	-1.0814	0.30146	2.1751	-0.98978
-0.16325	-0.33256	0.4188	-0.82729	0.74126	0.097714	-0.09277	0.70468	-1.2211	0.70034	-1.3573
-0.9294	-0.99013	0.18762	-0.0039828	0.28591	0.79476	0.78519	1.0871	-1.0139	-1.6195	-0.34935
1.5759	0.29337	0.20332	-0.17729	0.40196	-0.44875	-0.51093	-0.29616	-0.28221	1.1127	-0.25236
0.43944	0.32703	-1.5604	1.5605	-1.7849	-0.40195	-0.29186	0.18575	0.11185	0.047058	1.5879
0.63728	-0.33597	2.2656	-2.4982	2.5094	0.2388	-0.46492	0.37695	-0.38313	0.62621	0.84069
0.52642	-0.98849	-1.4512	1.2493	-0.72758	0.85299	0.90814	1.2177	-1.3901	0.4247	0.70617
0.45741	-1.3385	1.9097	-1.9445	1.641	1.4025	1.198	1.6316	-1.3823	0.52488	0.85981
-1.4843	-0.27814	-0.060897	0.2874	0.56803	0.023362	0.012313	0.038007	0.364	-1.1772	1.221
0.92771	0.29329	1.0129	-1.0587	0.91944	-0.29536	-0.3878	-0.14796	-0.74922	1.4224	-0.70382
0.64486	0.88023	-0.38446	0.54219	0.0096425	-0.85571	-0.57283	-1.1895	1.312	0.64894	1.3723
0.44998	0.21698	0.35235	-0.64986	0.45946	-0.13566	-0.26198	-0.1154	-0.31106	0.35182	-0.57036
0.43354	0.035916	-1.6422	1.6539	-1.2566	-0.0011089	0.27573	0.00036295	-0.33696	-0.054702	-0.54928
0.4114	-1.3718	-1.0154	0.87156	-0.32471	1.4726	1.7381	1.0321	-0.54809	0.22376	1.1532
0.67243	-0.82611	-1.0069	0.37111	0.42219	1.0241	0.93998	0.71596	-1.2523	-0.087672	-1.699
-1.8383	-2.9956	-2.0724	1.5014	-1.4971	2.8715	3.035	2.8512	-2.4197	-2.0989	-0.12947
0.16488	-0.85166	-0.65109	0.84793	-0.63152	0.60046	0.39641	1.0588	-1.2424	0.39587	-0.75728
-0.089181	1.5379	0.71491	-0.78582	-0.788	-1.631	-1.4018	-1.72	1.7429	-0.08488	-0.2888
-0.096551	-1.6886	-1.1086	0.51656	-0.57054	1.6717	1.7761	1.3224	-2.0709	0.53539	-0.90939
-1.3368	-1.6188	-1.5406	1.3246	-1.0524	1.4472	1.4035	1.6288	-0.83848	-1.4921	0.7792
1.0239	0.31637	-0.10393	0.216	-0.49536	-0.13228	-0.050869	-0.59497	0.055952	0.012047	-1.2396
0.01063	0.77069	0.68117	-0.7918	1.3886	-0.81132	-0.98145	-0.84941	0.59655	1.3014	-0.31417
