0.64753	-0.67069	-0.86604	-0.81885	-1.5639	-0.59909	-0.4178	-0.75976	-0.73912	0.04917	-0.52271
-0.16197	0.21658	-1.0624	-0.8351	-0.48162	0.353	0.45732	0.1919	0.21357	-0.4906	0.080608
-0.71088	0.59752	-0.24842	0.3823	-0.25021	0.56162	0.44966	0.60922	0.67749	0.17793	0.65096
0.13475	0.10749	-0.55283	-0.55258	-0.040569	0.11825	0.13514	-0.048028	-0.28933	-0.29051	-0.17742
-0.54753	0.64531	0.29834	0.46595	-0.47668	0.59648	0.61647	0.64495	0.64632	-0.92149	0.6049
-0.48829	0.39328	-0.47476	0.019869	-0.019423	0.61125	0.74152	0.34317	0.25661	-1.2279	0.27376
1.8879	-1.9149	-1.5416	-1.8598	-2.2151	-1.9813	-1.9347	-1.9651	-1.8179	2.314	-1.9024
-1.6142	1.7119	1.9025	2.3155	1.6523	1.463	1.2687	1.8242	2.0181	-2.0419	1.9071
0.40874	-0.22934	-1.3604	-1.0731	-1.1047	-0.16792	0.0074952	-0.27014	-0.73112	-1.4554	-0.42774
-0.80765	0.77149	1.55	1.2356	1.1588	0.99039	1.2261	0.68788	0.71215	-0.37163	0.76873
-0.83915	0.99086	-0.18316	0.10765	0.030894	1.153	1.2222	0.87425	0.6613	-0.87049	0.77871
-0.0022231	0.14587	-0.27701	-0.3076	-0.19203	0.1505	0.11797	0.18629	-0.16994	-0.99555	-0.054836
0.3645	-0.30198	-0.054343	-0.22145	-0.11701	-0.44748	-0.52942	-0.20178	-0.49326	-0.32563	-0.41003
-0.85828	0.90138	0.89222	0.60708	1.203	0.93588	0.96432	0.59134	0.49769	0.15552	0.67312
-1.5141	1.5323	1.7838	1.7119	1.78	1.6183	1.6367	1.2882	1.265	-0.67763	1.3772
-0.19681	0.21431	0.47605	0.54135	0.44235	0.18727	0.21472	0.20602	0.39832	-0.10703	0.23173
1.5792	-1.5586	-1.1456	-1.5718	-0.46224	-1.5147	-1.4335	-1.6058	-1.7851	0.58243	-1.6788
0.81617	-0.8244	-1.7154	-1.492	-1.9475	-0.84525	-0.71716	-0.81765	-0.89003	0.56116	-0.9241
0.36792	-0.48293	0.47519	-0.046997	-0.041213	-0.5097	-0.43023	-0.36331	-0.29852	0.34211	-0.29258
1.0359	-1.079	-1.8934	-1.4707	-1.2956	-1.2219	-1.2732	-0.79675	-0.83261	-0.076317	-0.76077
-0.74302	0.81531	0.23143	0.188	0.17088	0.78225	0.78505	0.98322	0.79425	-0.79378	0.89562
1.0936	-1.0941	-0.024578	-0.33373	-0.88724	-1.4149	-1.6146	-0.64596	-0.54875	1.5743	-0.44045
0.80871	-0.94093	0.65516	0.4508	0.47596	-1.2317	-1.4237	-0.84258	-0.45474	0.57989	-0.78475
0.33312	-0.35792	-1.3625	-1.1301	-1.1207	-0.53011	-0.62596	-0.048663	-0.2732	0.18554	-0.13401
-0.14655	0.048515	-0.18755	0.29756	0.50411	0.035538	-0.060486	0.046272	0.33911	-0.1895	0.1163
0.99077	-0.92082	-0.96127	-1.2135	-1.2586	-0.59983	-0.34828	-1.229	-1.2522	0.50666	-1.3371
0.40435	-0.45162	-1.5164	-1.5119	-1.1183	-0.060197	0.35383	-0.98129	-1.0073	0.63926	-1.033
-0.40185	0.64395	-0.20324	0.33159	0.14523	0.50771	0.37607	0.57154	0.099462	-2.3831	0.33592
-0.50724	0.43262	1.0575	0.9625	1.0838	0.33302	0.18439	0.599	0.51357	-1.1718	0.57166
-0.27552	0.16754	-0.49623	-0.40065	0.025582	0.27857	0.3081	-0.0048583	-0.030388	0.34325	0.043685
-1.2406	1.3753	0.81206	1.0591	1.0732	1.4312	1.5172	1.2959	1.2221	-0.76896	1.3269
0.85622	-1.0732	-1.0279	-0.87514	-0.88675	-1.089	-1.1065	-0.78893	-0.49706	1.0716	-0.55002
2.2892	-2.1924	-0.77941	-1.8737	-1.4648	-2.123	-2.0893	-2.2318	-2.1862	1.6955	-2.2272
0.67217	-0.70896	-0.75703	-0.78933	-0.97685	-0.59018	-0.51439	-0.5583	-0.6028	-0.028294	-0.64646
-0.047589	0.031012	0.26748	0.16964	-0.044978	0.10236	0.095485	0.077063	0.33886	1.9082	0.041754
