  8.4884338e-001	  8.7783291e-001	  9.8800043e-001	  1.0472672e+000	  1.0388495e+000	  1.0396297e+000	  8.3906177e-001	  8.5326187e-001	  3.1218150e-001	  9.9890561e-001	  9.4850311e-001	
 -1.3403386e+000	  2.1138058e-002	 -4.6435788e-001	  1.6088213e-002	 -4.4458135e-001	 -7.6359920e-001	 -9.9403658e-002	 -1.3628984e+000	 -1.5168563e-001	 -1.1516707e+000	 -1.0100579e+000	
 -3.2161034e-001	  5.5847329e-001	  1.3248877e+000	  1.3384237e+000	  1.5942402e+000	  1.7752825e-001	  6.2715022e-001	 -4.5404217e-001	  3.8559932e-001	  2.2024868e-001	  1.9011295e-001	
  8.7774347e-001	 -9.0384348e-002	 -2.1682587e+000	 -1.4245296e+000	 -1.7449124e+000	  6.0857899e-001	  2.9036222e-001	  9.9815199e-001	 -1.1705247e+000	 -6.1550977e-002	 -1.0440750e-001	
 -2.3503968e+000	 -1.4346344e-002	  1.3698060e+000	  1.2413715e+000	  1.5655749e+000	 -1.4963855e+000	  1.0872375e-001	 -1.9026141e+000	  5.1574909e-001	 -9.8852352e-001	 -1.0910510e+000	
  5.8874255e-001	  9.0317891e-001	  6.2116766e-001	  8.7136024e-001	  7.0561501e-001	  8.3128854e-001	  7.4445840e-001	  5.2725910e-001	  2.9883280e-001	  8.0609532e-001	  7.1288675e-001	
  7.1156794e-001	  8.4234851e-001	  5.7624936e-001	  6.2872988e-001	  4.6554287e-001	  8.5284107e-001	  6.9526465e-001	  6.4580556e-001	  2.1874064e-001	  8.0609532e-001	  8.0860590e-001	
 -7.1176157e-001	  1.4786807e-001	 -2.0213234e-004	  1.5560067e-001	 -2.5109037e-001	 -3.5410100e-001	  1.3899683e-001	 -9.4139985e-001	 -9.8290855e-002	 -5.8065560e-001	 -5.2409914e-001	
 -1.0585627e+000	 -2.8301396e-001	 -1.3178055e+000	 -7.9065774e-001	 -1.2257116e+000	 -7.4923085e-001	 -3.2645175e-001	 -1.1982505e+000	 -5.6883233e-001	 -1.2851547e+000	 -1.3340304e+000	
  1.7965742e-002	  7.0041090e-001	  9.8800043e-001	  9.9874118e-001	  1.1391781e+000	  4.7207959e-001	  6.4228676e-001	 -3.4866754e-001	  4.0228518e-001	  4.0564318e-001	  4.3309232e-001	
  4.0089196e-001	  8.6262531e-001	  1.3024285e+000	  1.3748182e+000	  1.6229056e+000	  6.7323660e-001	  7.3689013e-001	  2.8028730e-001	  5.7248104e-001	  7.1710596e-001	  7.7915385e-001	
  1.0366940e+000	  2.2390607e-001	 -1.4301013e+000	 -1.0642235e+000	 -1.3690382e+000	  8.0973600e-001	  5.5146752e-001	  1.1364562e+000	 -6.8563341e-001	  5.0204833e-001	  3.8155125e-001	
 -2.3491006e-001	  2.2390607e-001	 -8.9108171e-001	 -4.3884372e-001	 -9.5339096e-001	 -1.0983891e-001	  9.3587216e-002	 -5.2978019e-001	 -3.5191605e-001	 -3.3593485e-001	 -5.6091420e-001	
 -1.0485965e-001	  7.5110290e-001	  1.1227553e+000	  1.1261221e+000	  1.4079156e+000	  4.0742198e-001	  6.8769638e-001	 -3.3878867e-001	  4.7236583e-001	  3.9081162e-001	  2.8583210e-001	
 -1.8627077e+000	  8.1968462e-002	  6.5859958e-001	  8.2889992e-001	  5.6945469e-001	 -1.3095968e+000	 -4.8002885e-003	 -1.6507029e+000	  2.4210085e-001	 -9.2919728e-001	 -9.2170175e-001	
  1.1189104e-001	  6.2437289e-001	  4.8641277e-001	  6.5299291e-001	  3.7954688e-001	  3.2839601e-001	  5.2497858e-001	 -1.5109010e-001	  1.7535738e-001	  3.7598006e-001	  2.3429102e-001	
 -8.7793710e-001	  4.0132808e-001	  7.4843617e-001	  8.4103144e-001	  8.5252483e-001	 -4.4749533e-001	 -2.2866336e+000	 -1.0500674e+000	  3.5890193e-001	 -3.1368751e-001	 -3.1793483e-001	
 -1.9797531e+000	 -1.6135315e-001	 -5.2606814e-002	  6.4614285e-002	 -3.6216853e-001	 -1.3670702e+000	 -2.2866336e+000	 -1.6467513e+000	  1.5173047e-002	 -1.0256024e+000	 -1.1646811e+000	
  5.7429251e-001	  9.0317891e-001	  1.2799694e+000	  1.3687525e+000	  1.5512422e+000	  8.4565690e-001	 -2.2604095e+000	  4.0212672e-001	  4.9572604e-001	  7.5418486e-001	  7.2761278e-001	
  7.4046804e-001	  8.7276371e-001	  8.9816383e-001	  1.0533330e+000	  1.1463445e+000	  9.5341958e-001	 -2.2866336e+000	  7.9398864e-001	  3.7225062e-001	  9.6924249e-001	  8.5278397e-001	
  7.7659315e-001	  7.5617210e-001	  1.1077826e+000	  1.2413715e+000	  1.3577513e+000	  9.8215630e-001	 -2.2854870e+000	  7.2812950e-001	  3.3554171e-001	  9.5441093e-001	  8.0860590e-001	
 -3.9834441e-002	  3.2529008e-001	 -9.2102725e-001	 -4.2671220e-001	 -9.3905829e-001	  2.6373840e-001	 -2.2404671e+000	 -1.8401967e-001	 -2.9852127e-001	 -2.4472075e-002	 -4.5503410e-002	
 -5.9616121e-001	  3.4049768e-001	  9.7120847e-002	  5.0134894e-001	  1.4063927e-002	 -1.5294399e-001	 -2.2866336e+000	 -7.7675199e-001	  1.0193956e-001	 -2.2469814e-001	 -2.3694170e-001	
 -1.0485965e-001	  3.2022088e-001	 -5.2424895e-001	 -2.5687094e-001	 -6.4523866e-001	  1.5597571e-001	 -2.2866336e+000	 -3.2561684e-001	 -2.2844063e-001	 -1.7278768e-001	 -1.2649653e-001	
 -8.5626203e-001	  3.6584368e-001	  5.9122213e-001	  6.0446684e-001	  4.9779137e-001	 -2.8225921e-001	 -2.2465217e+000	 -8.8871253e-001	  2.9883280e-001	 -1.6537190e-001	 -2.3414376e-002	
 -1.1813881e+000	  4.6484060e-002	 -2.9217107e-001	 -2.1090644e-003	 -4.3741502e-001	 -7.2049413e-001	 -2.2622259e+000	 -1.2147153e+000	 -6.4919119e-002	 -6.9930809e-001	 -7.2290045e-001	
  1.4801615e-001	 -2.0190676e-001	 -1.7205730e+000	 -1.1382257e+000	 -1.4908659e+000	  2.4218586e-001	 -2.2098156e+000	  1.6850721e-002	 -8.9921252e-001	 -5.0649780e-001	 -4.6519505e-001	
 -2.1603787e+000	 -1.3600715e-001	  8.2148081e-002	  3.1937616e-001	 -1.9734288e-001	 -1.6185165e+000	 -2.2866336e+000	 -1.8196316e+000	  1.1862543e-001	 -1.3074021e+000	 -1.3855715e+000	
  5.5261744e-001	  6.8520330e-001	  2.4684851e-001	  5.5594077e-001	  1.3947475e-001	  8.2410436e-001	 -2.2636639e+000	  4.5152108e-001	  1.7869455e-001	  6.0586925e-001	  5.5826352e-001	
 -1.6265983e-001	  2.3404447e-001	 -6.5151746e-001	 -3.0539702e-001	 -7.7064948e-001	  4.1028846e-002	 -2.2866336e+000	 -3.6842528e-001	 -2.6848671e-001	 -6.8966757e-002	 -1.8540062e-001	
 -8.2736194e-001	 -9.1666400e-001	 -2.2730680e+000	 -1.5688946e+000	 -1.8155008e+000	 -9.6475622e-001	 -5.1944262e-001	 -8.9859141e-001	 -1.3359484e+000	 -1.8487540e+000	 -1.9083453e+000	
 -9.7186240e-001	 -1.0788784e+000	 -8.9856810e-001	 -4.3884372e-001	 -1.0035553e+000	 -1.4101753e+000	 -3.7942963e-001	 -1.1027548e+000	 -1.3663421e+000	 -2.1898799e+000	 -2.2175917e+000	
 -3.9834441e-002	 -6.1758118e-001	 -2.1730724e-001	  1.0707460e-001	 -4.1591602e-001	 -3.9002189e-001	  3.1306703e-001	 -2.9598022e-001	 -1.3664168e+000	 -1.3815599e+000	 -1.4592016e+000	
 -2.4936011e-001	 -6.9361918e-001	 -1.7258134e+000	 -1.1776532e+000	 -1.5385220e+000	 -4.2594279e-001	 -1.0318779e-001	 -4.7379992e-001	 -1.3226998e+000	 -1.4483019e+000	 -1.4886536e+000	
  7.3324301e-001	 -3.6919037e-001	  1.0703506e+000	  1.1503852e+000	  1.3147533e+000	  3.7150108e-001	  7.7473148e-001	  6.9190697e-001	 -1.3502983e+000	 -5.4357670e-001	 -5.1673613e-001	
 -2.0600997e-001	 -7.1389599e-001	 -7.5065963e-002	  1.9199522e-001	 -2.8692204e-001	 -5.2652130e-001	  2.6387328e-001	 -4.3757739e-001	 -1.3664168e+000	 -1.4483019e+000	 -1.4444756e+000	
 -1.4820979e-001	 -6.6320398e-001	 -4.3441235e-001	 -3.1752853e-001	 -7.4556731e-001	 -3.8283772e-001	  1.9575885e-001	 -2.6634361e-001	 -1.3664168e+000	 -1.1294233e+000	 -1.3340304e+000	
 -1.4559389e+000	 -1.2461620e+000	  9.5805490e-001	  9.8054390e-001	  1.0997633e+000	 -1.7262792e+000	  1.2386029e-001	 -1.3069181e+000	 -1.3664168e+000	 -2.5903321e+000	 -2.4973862e+000	
  1.8414127e-001	 -5.8209678e-001	  7.1100426e-001	  8.4709720e-001	  6.0886952e-001	 -9.2604067e-003	  5.5903579e-001	 -6.2180254e-002	 -1.3664168e+000	 -1.2554916e+000	 -9.6587982e-001	
  1.4079113e-001	 -6.2265038e-001	  3.5914425e-001	  3.8003376e-001	  4.6312424e-002	 -1.4575981e-001	  4.9092137e-001	 -6.1999800e-003	 -1.3247021e+000	 -7.9571323e-001	 -9.7324283e-001	
  2.9974164e-001	 -4.5029757e-001	 -1.2878600e+000	 -7.2393439e-001	 -1.2149621e+000	  6.2581383e-002	  2.5252088e-001	  1.8808450e-001	 -1.3355480e+000	 -8.3279213e-001	 -7.8180454e-001	
  2.4194145e-001	 -5.0098957e-001	  1.2200783e+000	  1.2231743e+000	  1.3613344e+000	  4.1028846e-002	  6.3850262e-001	 -6.2180254e-002	 -1.3664168e+000	 -1.1294233e+000	 -1.2235852e+000	
  5.3094237e-001	 -4.5029757e-001	  9.3559575e-001	  9.6234662e-001	  1.0495990e+000	  2.8529093e-001	  7.3310599e-001	  5.4043093e-001	 -1.3664168e+000	 -7.6605011e-001	 -6.8608539e-001	
 -1.4125888e+000	 -1.1954700e+000	 -2.3976639e-001	  1.3740339e-001	 -4.5891402e-001	 -1.9849096e+000	 -4.3997579e-001	 -1.4353434e+000	 -1.3270382e+000	 -2.6644899e+000	 -2.7992696e+000	
 -1.0485965e-001	  1.1238366e-001	  3.5165787e-001	 -1.6701928e+000	  1.4305791e-001	  1.7034407e-001	  4.0010213e-001	 -2.9598022e-001	 -4.6204278e-001	 -3.0627173e-001	 -2.5903074e-001	
  5.4090857e-002	  2.4925207e-001	  7.5592256e-001	 -1.6435035e+000	  6.6261702e-001	  2.4218586e-001	  5.3633099e-001	 -1.5438306e-001	 -3.4524170e-001	 -5.4135196e-002	 -3.0777387e-002	
  9.7889379e-001	  8.6125713e-004	 -1.8268796e+000	 -1.6701928e+000	 -1.6435088e+000	  7.0915749e-001	  3.8118146e-001	  9.2570693e-001	 -1.1047824e+000	 -2.0986658e-001	 -1.6331159e-001	
  7.4046804e-001	  1.6307567e-001	 -6.5151746e-001	 -1.6254882e+000	 -7.7781581e-001	  7.9536764e-001	  5.2119445e-001	  8.4338300e-001	 -8.2579470e-001	  1.9800133e-001	  1.9011295e-001	
