 -5.0846487e-001	 -3.4556038e-001	 -3.8339238e-001	 -1.1195660e-001	 -4.5274973e-001	 -1.7208575e+000	 -2.1646135e+000	 -4.4172831e-002	  3.1031069e-001	  2.4333529e-001	  2.0729174e-001	
  2.5431291e-001	 -5.5900555e-001	  2.4185023e+000	  1.6716008e+000	  1.2381370e+000	  3.7609020e-001	  1.1726464e+000	  2.5637788e-001	  1.5569981e+000	  9.8532032e-002	  5.4656941e-001	
  2.1232514e-001	  7.5110620e-001	 -1.0232929e+000	 -1.6044290e+000	 -1.2859908e+000	  7.5452538e-002	 -8.8837859e-002	  1.2311369e+000	 -9.9998328e-001	 -4.3460722e-001	 -6.5821254e-001	
  6.1820690e-001	  1.6196073e+000	  5.1743850e-001	  1.5266616e-001	  3.0379133e-001	  8.4959452e-001	  7.4547712e-001	  1.1499070e+000	  1.7987029e+000	  1.3227777e+000	  8.5815095e-001	
  1.0035776e-001	 -1.6891609e-001	 -9.7980455e-001	 -1.3398062e+000	 -5.7477248e-001	 -3.5295613e-001	  4.2510017e-001	 -1.6601771e-001	 -5.4837711e-001	 -4.3460722e-001	 -7.3533243e-003	
 -5.2945876e-001	 -2.5723823e-001	 -5.3249542e-001	 -3.9245672e-001	 -2.9934970e-001	 -1.9538517e+000	 -6.1612492e-001	 -1.4981884e+000	  7.4966624e-002	 -7.5054159e-001	 -1.2952237e+000	
  7.3017428e-001	  9.6050328e-002	  6.3547841e-001	  4.3316629e-001	  1.1928142e+000	  8.0449887e-001	  8.3224588e-001	 -1.1680863e-002	  5.0113019e-001	  9.6076959e-001	 -1.6483494e+000	
  1.1080642e+000	  2.8741497e-001	  1.5176714e+000	  5.1255311e-001	  1.0115233e+000	  6.7936596e-002	  8.3224588e-001	  2.6282916e+000	  1.1944411e+000	  2.8940905e-001	  9.8970760e-001	
 -3.3351584e-001	  2.5797425e-001	  1.6331877e-001	  5.8664749e-001	  9.9409146e-001	 -8.2646046e-001	 -2.2092661e-002	 -1.9038669e-001	 -3.6391825e-001	 -4.0827936e-001	 -6.5821254e-001	
 -2.7793033e+000	 -2.8774617e+000	 -1.3898379e+000	 -1.4297779e+000	 -9.6175891e-001	 -3.6066073e+000	 -2.4783160e+000	 -2.0968529e+000	 -1.5151960e+000	 -1.3626644e+000	 -9.0441735e-002	
 -2.9152807e-001	  5.5974157e-001	 -5.5113330e-001	 -6.6766439e-001	 -1.0279998e+000	  5.4144092e-001	 -1.0900158e+000	  6.6252748e-001	  1.8309768e-001	 -5.5308261e-001	  2.2113980e-001	
  1.8433330e-001	  9.9399209e-001	  1.0579370e+000	  5.7606258e-001	  4.3278680e-001	 -5.3333873e-001	 -8.4973312e-001	 -3.4472354e-001	  1.1562772e+000	  4.8028607e-001	  2.4883594e-001	
  3.1029660e-001	  1.0234328e+000	 -2.7777772e-001	 -1.3345137e+000	 -9.7570437e-001	  3.8360614e-001	 -2.7572441e-001	 -5.3155236e-001	 -4.2752475e-001	 -3.1613183e-001	  1.4497543e-001	
 -7.3239963e-001	 -7.3564983e-001	  6.9760467e-001	 -1.7546606e-001	 -4.2137245e-001	  7.8090633e-003	  7.1350617e-002	 -7.4275015e-001	 -1.5401679e-001	 -1.3034267e+000	 -4.0894731e-001	
 -1.3057496e-001	  4.0517782e-001	  2.5650818e-001	  3.2731718e-001	  9.5922781e-001	  6.6169598e-001	  2.8493525e-001	  2.4013189e-001	  1.0676988e-001	  8.8836796e-001	 -7.7592112e-001	
 -2.6631372e+000	 -3.2675512e+000	 -9.1767828e-001	 -2.3332000e+000	 -1.6754177e+000	 -1.3525764e+000	 -2.1846371e+000	 -2.0050631e+000	 -1.9668021e+000	 -3.1332133e+000	 -1.8145262e+000	
  1.2135165e-001	  6.1126281e-001	 -2.5292722e-001	  3.5907191e-001	  1.0150096e+000	  9.9991336e-001	  7.2545356e-001	 -1.9803855e-002	  4.9524023e-002	 -1.6474661e-001	  9.6507189e-002	
 -9.5585154e-002	  2.2448544e-002	 -4.5173127e-001	 -2.0426442e+000	 -1.3975545e+000	  2.1073949e-001	 -8.1636052e-001	 -8.0773409e-001	 -8.3460637e-001	  3.9294338e-002	 -1.3229198e+000	
 -1.3412223e+000	 -2.1635244e+000	 -1.7396088e+000	 -2.1680754e+000	 -9.5129982e-001	 -2.7054459e+000	 -1.4637889e+000	 -2.3332320e+000	 -1.6106057e+000	 -2.9917010e+000	 -2.0707155e+000	
  1.2130336e+000	  3.3893621e-001	  1.2132527e+000	  2.3014030e+000	  1.5902598e+000	  1.5325005e-002	  6.3201028e-001	  8.6560229e-001	  8.0008076e-001	  1.7751563e-001	  1.5851745e+000	
 -9.3534051e-001	 -2.3515770e-001	 -4.2688077e-001	 -3.7862224e-002	  1.9920040e-001	 -5.4837062e-001	 -1.3555950e-001	 -2.7973960e-001	  4.5660564e-001	 -3.2271380e-001	  4.7732907e-001	
  1.2135165e-001	  2.6533443e-001	  2.1923241e-001	  6.9249659e-001	 -8.6681476e-002	 -1.4250977e-001	  6.8540644e-001	  3.8634575e-001	 -9.6770934e-002	  5.6585163e-001	 -5.3357992e-001	
 -2.8646785e+000	 -2.2371262e+000	 -1.7613530e+000	 -2.1680754e+000	 -1.3801226e+000	 -1.6231503e+000	 -2.1112174e+000	 -1.4332045e+000	 -2.0367693e+000	 -1.5272136e+000	 -1.3298439e+000	
  8.5613759e-001	  1.2147974e+000	 -4.2688077e-001	  8.4068533e-001	  2.6195495e-001	 -1.0143590e+000	 -5.5465260e-002	 -8.4787792e-002	  3.2939264e-001	 -1.0269842e+000	 -6.9975674e-001	
 -1.2432508e+000	  9.2775049e-001	  1.9438191e-001	 -2.1780570e-001	 -9.2689527e-001	 -4.2811555e-001	 -5.5465260e-002	  9.1434024e-001	  5.8381865e-001	  5.5926966e-001	  4.2193680e-001	
 -2.1529858e+000	 -1.9942403e+000	 -1.2966485e+000	 -1.9701376e+000	 -1.0558908e+000	 -4.4802528e-002	 -1.5839303e+000	 -1.7223830e+000	 -1.7696220e+000	 -1.0204022e+000	 -5.7512413e-001	
 -3.0552399e-001	  4.5669907e-001	  7.1002993e-001	  8.2480797e-001	 -9.9814610e-003	 -8.0391263e-001	 -1.1834591e+000	 -9.8643992e-001	  7.5555621e-001	  3.0915495e-001	 -6.1666833e-001	
  1.6382227e-002	 -6.9884894e-001	  8.9019610e-001	  8.8831743e-001	  1.5832870e+000	  3.6105832e-001	  2.5156265e-001	 -6.4527425e-001	  3.2303199e-001	 -5.0700885e-001	  4.9810117e-001	
  1.7033738e-001	  1.0234328e+000	 -6.1325957e-001	 -6.8883421e-001	 -8.6762708e-001	 -5.7843438e-001	 -1.2902514e+000	 -5.6404433e-001	  7.4966624e-002	  1.2832859e+000	 -2.1745760e+000	
  8.9812535e-001	 -2.0571699e-001	  6.9139205e-001	  5.1255311e-001	 -3.3072698e-001	  1.3080670e+000	  1.0525050e+000	  1.4829497e+000	 -3.5119695e-001	  1.4460580e-001	  1.2320488e+000	
  1.8358522e+000	  2.2746631e+000	  2.7514606e-001	  1.5604592e+000	  1.3741052e+000	  4.3621774e-001	  8.3892040e-001	  1.6129176e+000	  1.6524079e+000	  1.0529171e+000	  1.1628085e+000	
 -8.9335274e-001	 -6.5873597e-002	  2.8757131e-001	  3.1143982e-001	  1.6782312e-001	  1.1126525e+000	  6.0531220e-001	  2.0811106e-002	 -5.2929515e-001	 -1.0550892e-001	 -7.2745288e-001	
 -2.4254234e-001	 -8.9021358e-001	 -1.6967417e+000	 -6.2532475e-001	 -1.0349726e+000	 -5.7091844e-001	 -1.5418141e-002	 -3.9346149e-001	 -1.4579501e+000	 -1.1125497e+000	 -5.6127606e-001	
  1.2900112e+000	  4.3461853e-001	  8.1564458e-001	  1.3911007e+000	  1.2346506e+000	  3.6857426e-001	  1.6331883e+000	  1.7185165e+000	  1.7032931e+000	  1.9480645e+000	  7.4044237e-001	
